experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the language or the art itself	emerges	emerge	Sing	emerge	root	From these frictions with the socio-historical context, the language or the art itself emerges its visuality, which is shared between a conceptual methodology and an unconscious pulse, between a philosophical proposition and a poetic image.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Angel of Grief or the Weeping Angel	is	be	Sing	sculpture	cop	Angel of Grief or the Weeping Angel is an 1894 sculpture by William Wetmore Story for the grave of his wife Emelyn Story at the Protestant Cemetery in Rome.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	that $ 2 or $ 5 a week	adds	add	Sing	add	root	At the end of the year that $2 or $5 a week adds up to a lot of money you no longer have to spend on things you really want or need.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	regular damage or critical damage	kills	kill	Sing	kill	parataxis	Lastly with the critical hit point, the HLC doesn't discriminate, regular damage or critical damage kills a dead ship with equal coldness.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	clients or tenants	feel	feel	Plur	feel	advcl	For companies, this can also have legal implications if clients or tenants feel misled.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Photos or albums	do	do	Plur	appear	aux	Photos or albums do not appear in the photos pane of the Media Browser in apps like Mail or Safari.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	one or more photos or albums	appear	appear	Plur	appear	root	When you select photos in the Photos pane of iMovie, one or more photos or albums appear to be missing.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Photos or albums	do	do	Plur	appear	aux	Photos or albums do not appear in Setup or Options in the Desktop & Screen Saver preferences pane of System Preferences.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your loved one	have	have	Sing	suffer	aux	We have been effective at making positive changes in the medical profession in order to protect others and help establish criteria that will help ensure that the harm you or your loved one have suffered will be prevented from happening to another patient.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the posting of detailed information on the website or the installation of phone answering machines	are	be	Plur	place	cop	Arguably, the posting of detailed information on the website or the installation of phone answering machines are already in place to handle customers’ enquiries 24/7.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The land or property pertaining to ownership	is	be	Sing	concept	cop	The land or property pertaining to ownership is a more abstract concept to grasp (it has no physical result like gravity or murder - its results are more intangible long term).	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	traditional Jewish law ( or “ Halakha ” )	does	do	Sing	require	aux	Often, other relatives also “sit shiva” and mourn with you, but traditional Jewish law (or “Halakha”) does not require their participation or officially consider them mourners in the context of a shiva.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a department or a center	wants	want	Sing	want	advcl	When a department or a center wants to use Blackboard for purposes that are not course-related, it can request a Blackboard Community.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	IBC – or any show –	is	be	Sing	part	cop	The latter group of firms know that IBC – or any show – is only part (albeit, a big part) of their marketing effort.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	buyers , or their solicitors	registering	register		register	advcl	As the data relies on buyers, or their solicitors, registering the sale and the price paid with the Land Registry, mistakes in listings may happen, they are usually corrected at later date.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no other art or discipline	does	do	Sing	do	acl:relcl	"Music reaches a part of the soul that no other art or discipline does," he says.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The applicant and / or his representative	meet	meet	Plur	meet	root	The applicant and/or his representative meet with the County staff to discuss any comments, after which the Planning Department staff prepares a report and recommendation for transmittal to the Planning Commission.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Our ‘ Sarthis ’ or Mentors	are	be	Plur	team	cop	Our ‘Sarthis’ or Mentors- are a team of IMGs, AMGs, former Program Coordinators, MBAs and US Journalists.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The workshop or Roundtable	is	be	Sing	opportunity	cop	The workshop or Roundtable is an opportunity for moderated discussion.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your essays or interviews	contain	contain	Plur	contain	advcl	If your essays or interviews contain any excuses-making, passive-aggressive comments, outright bragging or rambling answers, they will question your maturity and fitness for their program.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	advcl	Someone's religious practice is rational in so far as he or she has reason for believing that practising his or her religion is the best way to achieve these purposes, and that these purposes are greatly worthwhile.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your friend or family member	is	be	Sing	run	aux	The specific Operating system your friend or family member is running is not of importance, however I recommend to use the key of an operating system with the same bitrate.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Player with more marbles in the hole ( or player who has his best marble closer to the hole )	takes	take	Sing	take	root	Player with more marbles in the hole (or player who has his best marble closer to the hole) takes first turn to shoot.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the products or services offered	are	be	Plur	interest	cop	I don't think I can pinpoint it, but I recall there being an explanation someplace that the BMWCCA reserves the right to allow companies or non-BMWCCA parties to contact members (via access to the membership database contact info), IF the BMWCCA feels the products or services offered are, or may be, of general interest to the membership at-large.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	all or most of the buyout	occurs	occur	Sing	occur	advcl	The biggest risk is the future success of the company since all or most of the buyout occurs after the sale is completed.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Chromatherapy , or colour therapy ,	is	be	Sing	trend	cop	Chromatherapy, or colour therapy, is a growing trend in hot tub design, where coloured lighting changes the overall look of the water and can help calm and rejuvenate the body.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	lightweight canvas topped army boots or leather work boots	protect	protect	Plur	protect	ccomp	Some players find that lightweight canvas topped army boots or leather work boots protect feet and ankles in the woods.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your Rent a Bin in Manteca , CA or any other fingertips need	arises	arise	Sing	arise	advcl	The company should be accessible to answer your concerns and/or talk you through your needs whenever your Rent a Bin in Manteca, CA or any other fingertips need arises.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A hackerspace or hackspace ( also referred to as a hacklab , makerspace or creative space )	is	be	Sing	location	cop	A hackerspace or hackspace (also referred to as a hacklab, makerspace or creative space) is a location where people with common interests, often in computers, technology, science, digital or electronic art (but also in many other realms) can meet, socialise and/or collaborate.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The 1 - day hike or the 3 - day trek	are	be	Plur	option	cop	The 1-day hike or the 3-day trek are great options.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Heart disease or stroke	wreak	wreak	Plur	wreak	root	Heart disease or stroke wreak havoc on people’s lives measured in increased medical bills, lost wages and decreased quality of living.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the stage or the screen	is	be	Sing	medium	cop	As an actor, is the stage or the screen your preferred medium and why?	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	the seven or eight of them	talk	talk	Plur	talk	advcl	This struggle is played out in a series of community meetings as the seven or eight of them talk out the various options, and what they believe God would have them do, and also more subtly through the frequent prayer and chanting they do, which constitutes almost the entirety of the film’s soundtrack.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the corporation or agency owning the data	has	have	Sing	have	csubj	It’s not enough that the corporation or agency owning the data has data protection policies and processes in place.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the emotion or lack of emotion	is	be	Sing	our	cop	No matter where we are, however, the emotion or lack of emotion is ours, and only we can stop the repetition.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	return	return		return	xcomp	The paper highlighted that the longer a worker stays absent from work the less likely he or she is to return.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A severe reaction or anaphylaxis	needs	need	Sing	need	root	A severe reaction or anaphylaxis needs treatment with Epinephrine.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	An SLR - like , or SLR - style ,	is	be	Sing	digicam	cop	An SLR-like, or SLR-style, is actually a standard digicam that uses an electronic viewfinder (EVF) instead of the standard pentaprism.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or an immediate family member	has	have	Sing	live	aux	These mortgages are for re-mortgaging a property that you or an immediate family member has lived in and you do not own other properties that are being let.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your family	need	need	Sing	need	acl:relcl	Enabling Wi-Fi service, which we include with your plan, from a central location in your home allows you to browse, send, upload or download virtually anything you or your family need.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	those people or situations that you or I are not able to forgive	lives	live	Sing	live	conj	There is actually a correlation between control and unforgiveness and those people or situations that you or I are not able to forgive lives in a place within ourselves.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	419,000 , or approximately 22 % of the population ,	are	be	Plur	child	cop	The Huambo Provincial Department of Statistics and Planning reports that 419,000, or approximately 22% of the population, are children under five years of age.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	cloud servers or dedicated servers	are	be	Plur	fit	cop	If you’re not sure whether cloud servers or dedicated servers are the right fit, then this should help.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Viscose from Bamboo " or " Rayon from Bamboo "	are	be	Plur	term	cop	Viscose from Bamboo " or " Rayon from Bamboo" are both interchangeable common terms used when referring the Bamboo fabric derivatives.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the petitioner , or plaintiff ,	seeks	seek	Sing	seek	conj	PetitionA petition is the document that sets forth names of the parties to a dispute, the facts of the case, and what relief the petitioner, or plaintiff, seeks as a remedy.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	StipulationA stipulation , or stip ,	is	be	Sing	agreement	cop	StipulationA stipulation, or stip, is a signed agreement between the parties intended to be the basis of a court order.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the weather or flood	has	have	Sing	pass	aux	In case of bad weather or flood water, all attendees will receive a rain check for the same trip ASAP after the weather or flood has passed.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Personal Pronoun	something or someone	overtakes	overtake	Sing	overtake	advcl	When something or someone overtakes you, you can expect to be completely consumed by it.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	One person ’s loss or vacancy	is	be	Sing	gain	cop	One person’s loss or vacancy is another’s great gain; you can suddenly find a new hat to wear or a new place to hang a hook.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	for news or special messengers	show	show		show	advcl	Your intuition is greatly empowered now, so follow those inner messages and watch for news or special messengers to show up too.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	your significant other or business partner	is	be	Sing	live	aux	If you find that your significant other or business partner is living in their own world and not giving you the attention you deserve, then you need to make yourself or your position more obvious to them.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your work or day - to - day	is	be	Sing	struggle	cop	If your work or day-to-day is a struggle from start to finish, then it’s high time to mail out resumes, and/or to do deeper soul searching.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Gladt or its employees	say	say	Plur	say	advcl	While it is a nonprofit group, Gladt does depend on a certain amount of governmental financial aid; when Gladt or its employees say or do something too blatantly against government policies or ideas, they toe a fine line.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Omega 369 , or more correctly , Omega 3 - 6 - 9 ,	is	be	Sing	combination	cop	Omega 369, or more correctly, Omega 3-6-9, is a combination of the three essential fatty acids (EFA) Omega-3, Omega-6 and Omega-9.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Pacific Asia Travel Association or PATA that promotes the responsible development of travel and tourism	has	have	Sing	award	aux	The Pacific Asia Travel Association or PATA that promotes the responsible development of travel and tourism has awarded 15 individuals and organisations for their outstanding contributions to the tourism sector.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	some or all of us	head	head	Plur	head	root	After rehearsals, some or all of us usually head to a local café for drinks and eats.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a particular day or date in 2018	takes	take	Sing	take	advcl	You might also use this site to look out when a particular day or date in 2018 takes place.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a hospital or physician	making	make		make	advcl	Instead of a hospital or physician making money based on treating sick people, Kaiser actually makes more money if they can prevent you from getting sick in the first place.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	" DRG " or District Reference Group -- often pronounced " dirg " --	is	be	Sing	grouping	cop	"DRG" or District Reference Group -- often pronounced "dirg" -- is grouping of schools based on the town's wealth and student need.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Far Cry spin - off or perhaps sequel	seems	seem	Sing	seem	root	So yeah, a Far Cry spin-off or perhaps sequel seems to be on the horizon.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	No Refund or replace	applies	apply	Sing	apply	root	No Refund or replace applies to this purchase as this is a service.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An I.T. closet or wiring closet	is	be	Sing	room	cop	An I.T. closet or wiring closet is a small room found in commercial buildings for all electrical connections.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	each desk or seat	gets	get	Sing	get	root	In most instances each desk or seat gets 1 to 3 ports which then covers your; Computer, VOIP Phone, and perhaps a network device such as a Drive or Printer.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mr. Link , or Susan as he renames himself in our film ,	is	be	Sing	Watson	cop	If Sir Lionel is a nod to Sherlock Holmes, then Mr. Link, or Susan as he renames himself in our film, is his very hairy Watson.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	how humanity or lack of	molds	mold	Sing	mold	conj	We are born with a blank slate and what happens after that how humanity or lack of molds that innocent child.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a sturdy steel log rack , or perhaps a log rack cover ( or other accessory )	is	be	Sing	way	cop	If he already has a fire pit, a sturdy steel log rack, or perhaps a log rack cover (or other accessory), is the way to go.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Company or establishment	loses	lose	Sing	lose	conj	In case a Director or Manager of a Company forfeit such conditions, or if a Company or establishment loses Icelandic domicile, the party concerned shall have brought the matter into lawful order within 3 months as of the time the change occurred or else he has forfeited his licence.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Director or Manager of a Company	forfeit	forfeit		forfeit	advcl	In case a Director or Manager of a Company forfeit such conditions, or if a Company or establishment loses Icelandic domicile, the party concerned shall have brought the matter into lawful order within 3 months as of the time the change occurred or else he has forfeited his licence.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person or a firm	takes	take	Sing	take	root	5. If a person or a firm takes apprentices for practical training although he be not entitled to do so or takes apprentices for studying another trade than the one in which he is Master or keeps apprentices without a lawful contract.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Counseling or coaching	is	be	Sing	strategy	cop	Counseling or coaching is a more up to date strategy to finding an impeccable job.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A mentor or career counselor	encourages	encourage	Sing	encourage	root	A mentor or career counselor encourages you to progress; they will suggest a number of choices that you might not have thought of.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	environmentalists or Citizen John or Jane	question	question		question	csubj	It is natural and right for environmentalists or Citizen John or Jane to question whether the benefits will outweigh the negative and it is responsible to proposed alternative sites.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	root	When the opponent is able to get the function, he or she wants to return the ball to the other side before the ball bounces on her or his side another time.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a violation or dangerous emission	has	have	Sing	occur	aux	Sites listed below indicate they are registered as places subject to environmental regulation or of environmental interest and do not independently mean that a violation or dangerous emission has occurred.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the fire department or other local fire control agency	makes	make	Sing	make	acl	A. At such times as the fire department or other local fire control agency makes routine or other fire inspections within the City, it shall also be the duty of the fire department to inspect all such inspected premises to assure compliance with the requirements for placing and maintaining litter receptacles as required by this chapter.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the trim lever or wheel	trims	trim	Sing	trim	conj	There is no trim tab & the trim lever or wheel trims the entire stabilator.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	A Carabiners or karabiner	is	be	Sing	type	cop	A Carabiners or karabiner is a specialized type of shackle, a metal loop with a spring-loaded gate used to quickly and reversibly connect components, most notably in safety-critical systems.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The term ‘ Defective Product ’ , or a case against a manufacturer for ‘ Product Liability ’	brings	bring	Sing	bring	root	The term ‘Defective Product’, or a case against a manufacturer for ‘Product Liability’ often brings to mind dangerous products.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Child door bouncers , or jumpers ,	consist	consist	Plur	consist	root	Child door bouncers, or jumpers, consist of a seat hooked up to stretchy, bungee-like cords that clamp to the top of a doorway.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	attempt	aux	When your baby looks like he or she is attempting to roll over, you need to stop swaddling.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Scammers or Spammers	surface	surface	Plur	surface	advcl	It doesn't happen often, but when Scammers or Spammers surface they can be quickly reported by our community.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	cold spots or wind	come	come		come	acl	Dressing up is OK, I didn’t particularly enjoy that the zipper was not going down one of the legs which would have made dressing up easier, but I guess that would have created more possibilities for cold spots or wind to come in.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Face filters or AI lenses	are	be	Plur	go	aux	Face filters or AI lenses are going to be popular in 2018 as well.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	beneficiary	cop	Slabbert says that according to law, a person as young as 14-years old qualifies to sign as a witness, provided that he or she is not a beneficiary of the estate.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your puppy or dog	is	be	Sing	respond	aux	If your puppy or dog is not responding to the training or at any time regresses in their house training, please see your veterinarian for a possible health related issue.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the slow brainwaves or oscillations	represent	represent	Plur	represent	root	In tennis lingo, for example, the slow brainwaves or oscillations represent the ball toss while the spindles symbolize the swing of the racket as it aims to make contact with the ball and serve an ace.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your voluntary use of or participation in a co-branded service or feature	means	mean	Sing	mean	conj	We may share your Personal Information with our Co-Branded Partner and your voluntary use of or participation in a co-branded service or feature means that you opt-in and give your affirmative consent to both iThentic and our Co-Branded Partner to collect and use your Personal Information provided during the Registered User registration process and/or in connection with the specific co-branded feature or service for the fulfillment of the feature or service and for marketing or administrative purposes.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	1	Plur	Not Pronoun	we or other businesses	have	have	Plur	collect	aux	If so, personal and non-personal information that we or other businesses have collected will likely be transferred as part of the transaction.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	ccomp	If you do decide to use the services of a professional wedding planner to choose your Las Vegas cakes, be sure that he or she has a clear understanding of not only your tastes but your budget as well.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	Bathroom remodeling , or updating our ideas in bathroom decor	is	be	Sing	way	cop	Bathroom remodeling, or updating our ideas in bathroom decor is an effective way to add worth to your home since it is the second most popular remodeling mission for homes.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	rips or rain	ruining	ruin		ruin	advcl	The travel wallet protects the notebook against the elements and abrasion, so you don’t need to worry about rips or rain ruining your important notes.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Descriptions of , or references to any third party products , services , publications , or any hyperlinks to other websites within BridgeTrustTitle.com web sites	does	do	Sing	imply	aux	Descriptions of, or references to any third party products, services, publications, or any hyperlinks to other websites within BridgeTrustTitle.com web sites does not imply endorsement of that product, service, publication or company, and does not necessarily represent the views or opinions of BridgeTrustTitle.com.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the cowboy or animal	has	have	Sing	do	aux	He must mark the ride on exactly what happened, not what the cowboy or animal has done in the past.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Obama supporters and / or left - leaning group	listen	listen	Plur	listen	advcl	When Obama supporters and/or left-leaning group listen to this statement, they hear a criminal incitement against a Democratic president.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Some staff or operational units	prefer	prefer	Plur	prefer	root	Some staff or operational units prefer to stick to their old processes and procedures even when the shortcomings of these approaches are recognised.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	some cheap beds or cots	are	be	Plur	order	cop	You need a comfortable place to sleep, so some cheap beds or cots are in order.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	MyRA or My Recruitment Assistant	is	be	Sing	system	cop	MyRA or My Recruitment Assistant is your online applicant tracking system for your recruitment business.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your staff	use	use		use	ccomp	Whether you require a format for Microsoft Office Applications, or you need to replicate a pdf – we make sure the template is easy for you or your staff to use.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a bar or kitchen island	is	be	Sing	must	cop	For any contemporary kitchen to really make a statement, a bar or kitchen island is a must.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	a walk / run 5 k or other outdoor activities	are	be	Plur	way	cop	If you’re looking for ways to burn off some of the extra stuffing consumed during the thanksgiving feast, a walk/run 5k or other outdoor activities are perfect ways to keep your body moving during this holiday rest.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	follow	aux	That's because a trust is a binding legal contract, and your trustee can be held liable if he or she doesn't follow your instructions.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a bank or trust company	fails	fail	Sing	fail	advcl	Even if a bank or trust company fails, trust assets are safe.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a fiduciary or other responsible person	steals	steal	Sing	steal	acl:relcl	A bond designed to protect a retirement plan’s participants in the event a fiduciary or other responsible person steals or mishandles plan assets.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	attend	aux	If a student completely withdraws from all classes prior to the 60% point of the semester, he or she is required by federal regulations to repay the funds for the time he or she has not attended class.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	is	be	Sing	control	cop	If your son or daughter is out of control, he or she needs you to intervene.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	root	If your son or daughter is out of control, he or she needs you to intervene.	c4-train.00001-of-01024_parsed_xaa.conllu
